CASENAME,DAYS,DATE,WGNAME,KEYWORD,VALUE,UNITS,COMMENT
BASE,410,2016-02-15,PRODU10,WGPR,4438.69,MSCFD,
BASE,420,2016-02-25,PRODU10,WGPR,4825.02,MSCFD,
BASE,430,2016-03-06,PRODU10,WGPR,5154.11,MSCFD,
BASE,440,2016-03-16,PRODU10,WGPR,5483.22,MSCFD,
BASE,450,2016-03-26,PRODU10,WGPR,5778.14,MSCFD,
BASE,460,2016-04-05,PRODU10,WGPR,6037.51,MSCFD,
BASE,470,2016-04-15,PRODU10,WGPR,6269.49,MSCFD,
BASE,480,2016-04-25,PRODU10,WGPR,6479.78,MSCFD,
BASE,490,2016-05-05,PRODU10,WGPR,6669.08,MSCFD,
BASE,500,2016-05-15,PRODU10,WGPR,6856.44,MSCFD,
BASE,510,2016-05-25,PRODU10,WGPR,7053.2,MSCFD,
BASE,520,2016-06-04,PRODU10,WGPR,7237.22,MSCFD,
BASE,530,2016-06-14,PRODU10,WGPR,7395.7,MSCFD,
BASE,540,2016-06-24,PRODU10,WGPR,7559.99,MSCFD,
BASE,550,2016-07-04,PRODU10,WGPR,7655.02,MSCFD,
BASE,560,2016-07-14,PRODU10,WGPR,7705.68,MSCFD,
BASE,570,2016-07-24,PRODU10,WGPR,7745.32,MSCFD,
BASE,580,2016-08-03,PRODU10,WGPR,7806.75,MSCFD,
BASE,590,2016-08-13,PRODU10,WGPR,7875.21,MSCFD,
BASE,600,2016-08-23,PRODU10,WGPR,7923.84,MSCFD,
BASE,610,2016-09-02,PRODU10,WGPR,7970.89,MSCFD,
BASE,620,2016-09-12,PRODU10,WGPR,8029.72,MSCFD,
BASE,630,2016-09-22,PRODU10,WGPR,8097.29,MSCFD,
BASE,640,2016-10-02,PRODU10,WGPR,8178.46,MSCFD,
BASE,650,2016-10-12,PRODU10,WGPR,8277.25,MSCFD,
BASE,660,2016-10-22,PRODU10,WGPR,7774.38,MSCFD,
BASE,670,2016-11-01,PRODU10,WGPR,7279.37,MSCFD,
BASE,680,2016-11-11,PRODU10,WGPR,6826.41,MSCFD,
BASE,690,2016-11-21,PRODU10,WGPR,6392.52,MSCFD,
BASE,700,2016-12-01,PRODU10,WGPR,5963.71,MSCFD,
BASE,710,2016-12-11,PRODU10,WGPR,5526.12,MSCFD,
BASE,720,2016-12-21,PRODU10,WGPR,5193.36,MSCFD,
BASE,730,2016-12-31,PRODU10,WGPR,4859.76,MSCFD,
BASE,740,2017-01-10,PRODU10,WGPR,4547.58,MSCFD,
BASE,750,2017-01-20,PRODU10,WGPR,4261.69,MSCFD,
BASE,760,2017-01-30,PRODU10,WGPR,4036.11,MSCFD,
BASE,770,2017-02-09,PRODU10,WGPR,3907.34,MSCFD,
BASE,780,2017-02-19,PRODU10,WGPR,3779.01,MSCFD,
BASE,790,2017-03-01,PRODU10,WGPR,3643.72,MSCFD,
BASE,800,2017-03-11,PRODU10,WGPR,3579.01,MSCFD,
BASE,810,2017-03-21,PRODU10,WGPR,3540.23,MSCFD,
BASE,820,2017-03-31,PRODU10,WGPR,3501.95,MSCFD,
BASE,830,2017-04-10,PRODU10,WGPR,3461.83,MSCFD,
BASE,840,2017-04-20,PRODU10,WGPR,3420.48,MSCFD,
BASE,850,2017-04-30,PRODU10,WGPR,3378.68,MSCFD,
BASE,860,2017-05-10,PRODU10,WGPR,3336.67,MSCFD,
BASE,870,2017-05-20,PRODU10,WGPR,3294.79,MSCFD,
BASE,880,2017-05-30,PRODU10,WGPR,3254.47,MSCFD,
BASE,890,2017-06-09,PRODU10,WGPR,3215.17,MSCFD,
BASE,900,2017-06-19,PRODU10,WGPR,3176.63,MSCFD,
BASE,0,2015-01-01,PRODU11,WGPR,-0,MSCFD,
BASE,3.3,2015-01-04,PRODU11,WGPR,2041.21,MSCFD,
BASE,10,2015-01-11,PRODU11,WGPR,1992.31,MSCFD,
BASE,20,2015-01-21,PRODU11,WGPR,2096.67,MSCFD,
BASE,30,2015-01-31,PRODU11,WGPR,2080.53,MSCFD,
BASE,40,2015-02-10,PRODU11,WGPR,2069.49,MSCFD,
BASE,50,2015-02-20,PRODU11,WGPR,2100.69,MSCFD,
BASE,60,2015-03-02,PRODU11,WGPR,2162.96,MSCFD,
BASE,70,2015-03-12,PRODU11,WGPR,2274.36,MSCFD,
BASE,80,2015-03-22,PRODU11,WGPR,2430.03,MSCFD,
BASE,90,2015-04-01,PRODU11,WGPR,2582.42,MSCFD,
BASE,100,2015-04-11,PRODU11,WGPR,2744.76,MSCFD,
BASE,110,2015-04-21,PRODU11,WGPR,2900.02,MSCFD,
BASE,120,2015-05-01,PRODU11,WGPR,3046.04,MSCFD,
BASE,130,2015-05-11,PRODU11,WGPR,3171.38,MSCFD,
BASE,140,2015-05-21,PRODU11,WGPR,3274.64,MSCFD,
BASE,150,2015-05-31,PRODU11,WGPR,3366.4,MSCFD,
BASE,160,2015-06-10,PRODU11,WGPR,3477.03,MSCFD,
BASE,170,2015-06-20,PRODU11,WGPR,3587.88,MSCFD,
BASE,180,2015-06-30,PRODU11,WGPR,3641.7,MSCFD,
BASE,190,2015-07-10,PRODU11,WGPR,3414.79,MSCFD,
BASE,200,2015-07-20,PRODU11,WGPR,3187.2,MSCFD,
BASE,210,2015-07-30,PRODU11,WGPR,2952.93,MSCFD,
BASE,220,2015-08-09,PRODU11,WGPR,2711.75,MSCFD,
BASE,230,2015-08-19,PRODU11,WGPR,2469.29,MSCFD,
BASE,240,2015-08-29,PRODU11,WGPR,2221.69,MSCFD,
BASE,250,2015-09-08,PRODU11,WGPR,1966.38,MSCFD,
BASE,260,2015-09-18,PRODU11,WGPR,1702.14,MSCFD,
BASE,270,2015-09-28,PRODU11,WGPR,1426.79,MSCFD,
BASE,280,2015-10-08,PRODU11,WGPR,1208.54,MSCFD,
BASE,290,2015-10-18,PRODU11,WGPR,1193.75,MSCFD,
BASE,300,2015-10-28,PRODU11,WGPR,1180.13,MSCFD,
BASE,303.3,2015-10-31,PRODU11,WGPR,189.084,MSCFD,
BASE,310,2015-11-07,PRODU11,WGPR,152.289,MSCFD,
BASE,320,2015-11-17,PRODU11,WGPR,153.396,MSCFD,
BASE,330,2015-11-27,PRODU11,WGPR,145.786,MSCFD,
BASE,340,2015-12-07,PRODU11,WGPR,132.116,MSCFD,
BASE,350,2015-12-17,PRODU11,WGPR,120.485,MSCFD,
BASE,360,2015-12-27,PRODU11,WGPR,115.099,MSCFD,
BASE,370,2016-01-06,PRODU11,WGPR,865.841,MSCFD,
BASE,380,2016-01-16,PRODU11,WGPR,994.403,MSCFD,
BASE,390,2016-01-26,PRODU11,WGPR,1061.87,MSCFD,
BASE,400,2016-02-05,PRODU11,WGPR,1108.71,MSCFD,
BASE,410,2016-02-15,PRODU11,WGPR,1135.25,MSCFD,
BASE,420,2016-02-25,PRODU11,WGPR,1144.16,MSCFD,
BASE,430,2016-03-06,PRODU11,WGPR,1141.48,MSCFD,
BASE,440,2016-03-16,PRODU11,WGPR,1133.1,MSCFD,
BASE,450,2016-03-26,PRODU11,WGPR,1120.3,MSCFD,
BASE,460,2016-04-05,PRODU11,WGPR,1104.68,MSCFD,
BASE,470,2016-04-15,PRODU11,WGPR,1086.37,MSCFD,
BASE,480,2016-04-25,PRODU11,WGPR,1065.68,MSCFD,
BASE,490,2016-05-05,PRODU11,WGPR,1041.05,MSCFD,
BASE,500,2016-05-15,PRODU11,WGPR,1013.47,MSCFD,
BASE,510,2016-05-25,PRODU11,WGPR,983.002,MSCFD,
BASE,520,2016-06-04,PRODU11,WGPR,949.251,MSCFD,
BASE,530,2016-06-14,PRODU11,WGPR,914.504,MSCFD,
BASE,540,2016-06-24,PRODU11,WGPR,878.779,MSCFD,
BASE,550,2016-07-04,PRODU11,WGPR,842.845,MSCFD,
BASE,560,2016-07-14,PRODU11,WGPR,807.57,MSCFD,
BASE,570,2016-07-24,PRODU11,WGPR,773.316,MSCFD,
BASE,580,2016-08-03,PRODU11,WGPR,739.846,MSCFD,
BASE,590,2016-08-13,PRODU11,WGPR,709.063,MSCFD,
BASE,600,2016-08-23,PRODU11,WGPR,684.156,MSCFD,
BASE,610,2016-09-02,PRODU11,WGPR,661.843,MSCFD,
BASE,620,2016-09-12,PRODU11,WGPR,640.68,MSCFD,
BASE,630,2016-09-22,PRODU11,WGPR,617.806,MSCFD,
BASE,640,2016-10-02,PRODU11,WGPR,594.622,MSCFD,
BASE,650,2016-10-12,PRODU11,WGPR,571.816,MSCFD,
BASE,660,2016-10-22,PRODU11,WGPR,552.25,MSCFD,
BASE,670,2016-11-01,PRODU11,WGPR,536.288,MSCFD,
BASE,680,2016-11-11,PRODU11,WGPR,523.354,MSCFD,
BASE,690,2016-11-21,PRODU11,WGPR,512.937,MSCFD,
BASE,700,2016-12-01,PRODU11,WGPR,504.301,MSCFD,
BASE,710,2016-12-11,PRODU11,WGPR,496.828,MSCFD,
BASE,720,2016-12-21,PRODU11,WGPR,490.544,MSCFD,
BASE,730,2016-12-31,PRODU11,WGPR,483.816,MSCFD,
BASE,740,2017-01-10,PRODU11,WGPR,477.261,MSCFD,
BASE,750,2017-01-20,PRODU11,WGPR,471.441,MSCFD,
BASE,760,2017-01-30,PRODU11,WGPR,466.231,MSCFD,
BASE,770,2017-02-09,PRODU11,WGPR,461.476,MSCFD,
BASE,780,2017-02-19,PRODU11,WGPR,456.902,MSCFD,
BASE,790,2017-03-01,PRODU11,WGPR,452.363,MSCFD,
BASE,800,2017-03-11,PRODU11,WGPR,447.663,MSCFD,
BASE,810,2017-03-21,PRODU11,WGPR,442.649,MSCFD,
BASE,820,2017-03-31,PRODU11,WGPR,437.236,MSCFD,
BASE,830,2017-04-10,PRODU11,WGPR,431.433,MSCFD,
BASE,840,2017-04-20,PRODU11,WGPR,425.313,MSCFD,
BASE,850,2017-04-30,PRODU11,WGPR,418.951,MSCFD,
BASE,860,2017-05-10,PRODU11,WGPR,412.418,MSCFD,
BASE,870,2017-05-20,PRODU11,WGPR,405.78,MSCFD,
BASE,880,2017-05-30,PRODU11,WGPR,399.075,MSCFD,
BASE,890,2017-06-09,PRODU11,WGPR,392.333,MSCFD,
BASE,900,2017-06-19,PRODU11,WGPR,385.588,MSCFD,
BASE,0,2015-01-01,PRODU12,WGPR,-0,MSCFD,
BASE,3.3,2015-01-04,PRODU12,WGPR,2034.05,MSCFD,
BASE,10,2015-01-11,PRODU12,WGPR,2043.64,MSCFD,
BASE,20,2015-01-21,PRODU12,WGPR,2066.99,MSCFD,
BASE,30,2015-01-31,PRODU12,WGPR,2034.07,MSCFD,
BASE,40,2015-02-10,PRODU12,WGPR,2098.01,MSCFD,
BASE,50,2015-02-20,PRODU12,WGPR,2170.68,MSCFD,
BASE,60,2015-03-02,PRODU12,WGPR,2249.77,MSCFD,
BASE,70,2015-03-12,PRODU12,WGPR,2422.46,MSCFD,
BASE,80,2015-03-22,PRODU12,WGPR,2645.29,MSCFD,
BASE,90,2015-04-01,PRODU12,WGPR,2855.85,MSCFD,
BASE,100,2015-04-11,PRODU12,WGPR,3048.84,MSCFD,
BASE,110,2015-04-21,PRODU12,WGPR,3243.2,MSCFD,
BASE,120,2015-05-01,PRODU12,WGPR,3473.52,MSCFD,
BASE,130,2015-05-11,PRODU12,WGPR,3640.28,MSCFD,
BASE,140,2015-05-21,PRODU12,WGPR,3769.94,MSCFD,
BASE,150,2015-05-31,PRODU12,WGPR,3953.31,MSCFD,
BASE,160,2015-06-10,PRODU12,WGPR,4271.17,MSCFD,
BASE,170,2015-06-20,PRODU12,WGPR,4526.06,MSCFD,
BASE,180,2015-06-30,PRODU12,WGPR,4619.61,MSCFD,
BASE,190,2015-07-10,PRODU12,WGPR,4806.67,MSCFD,
BASE,200,2015-07-20,PRODU12,WGPR,4355.24,MSCFD,
BASE,210,2015-07-30,PRODU12,WGPR,3073.55,MSCFD,
BASE,220,2015-08-09,PRODU12,WGPR,2711.51,MSCFD,
BASE,230,2015-08-19,PRODU12,WGPR,2696.74,MSCFD,
BASE,240,2015-08-29,PRODU12,WGPR,2669.26,MSCFD,
BASE,250,2015-09-08,PRODU12,WGPR,2628.01,MSCFD,
BASE,260,2015-09-18,PRODU12,WGPR,2579.41,MSCFD,
BASE,270,2015-09-28,PRODU12,WGPR,2524.16,MSCFD,
BASE,280,2015-10-08,PRODU12,WGPR,2459.77,MSCFD,
BASE,290,2015-10-18,PRODU12,WGPR,2393.67,MSCFD,
BASE,300,2015-10-28,PRODU12,WGPR,2325.82,MSCFD,
BASE,303.3,2015-10-31,PRODU12,WGPR,239.171,MSCFD,
BASE,310,2015-11-07,PRODU12,WGPR,172.413,MSCFD,
BASE,320,2015-11-17,PRODU12,WGPR,138.701,MSCFD,
BASE,330,2015-11-27,PRODU12,WGPR,117.127,MSCFD,
BASE,340,2015-12-07,PRODU12,WGPR,107.052,MSCFD,
BASE,350,2015-12-17,PRODU12,WGPR,104.09,MSCFD,
BASE,360,2015-12-27,PRODU12,WGPR,103.439,MSCFD,
BASE,370,2016-01-06,PRODU12,WGPR,1688.95,MSCFD,
BASE,380,2016-01-16,PRODU12,WGPR,1987.78,MSCFD,
BASE,390,2016-01-26,PRODU12,WGPR,2028.13,MSCFD,
BASE,400,2016-02-05,PRODU12,WGPR,2034.79,MSCFD,
BASE,410,2016-02-15,PRODU12,WGPR,2034.42,MSCFD,
BASE,420,2016-02-25,PRODU12,WGPR,2034.2,MSCFD,
BASE,430,2016-03-06,PRODU12,WGPR,2040.89,MSCFD,
BASE,440,2016-03-16,PRODU12,WGPR,2050.21,MSCFD,
BASE,450,2016-03-26,PRODU12,WGPR,2057.2,MSCFD,
BASE,460,2016-04-05,PRODU12,WGPR,2053.55,MSCFD,
BASE,470,2016-04-15,PRODU12,WGPR,2023.94,MSCFD,
BASE,480,2016-04-25,PRODU12,WGPR,1991.87,MSCFD,
BASE,490,2016-05-05,PRODU12,WGPR,1954.96,MSCFD,
BASE,500,2016-05-15,PRODU12,WGPR,1904.25,MSCFD,
BASE,510,2016-05-25,PRODU12,WGPR,1846.32,MSCFD,
BASE,520,2016-06-04,PRODU12,WGPR,1789.28,MSCFD,
BASE,530,2016-06-14,PRODU12,WGPR,1732.24,MSCFD,
BASE,540,2016-06-24,PRODU12,WGPR,1675.77,MSCFD,
BASE,550,2016-07-04,PRODU12,WGPR,1624.63,MSCFD,
BASE,560,2016-07-14,PRODU12,WGPR,1578.46,MSCFD,
BASE,570,2016-07-24,PRODU12,WGPR,1529.21,MSCFD,
BASE,580,2016-08-03,PRODU12,WGPR,1477.49,MSCFD,
BASE,590,2016-08-13,PRODU12,WGPR,1431.15,MSCFD,
BASE,600,2016-08-23,PRODU12,WGPR,1390.36,MSCFD,
BASE,610,2016-09-02,PRODU12,WGPR,1351.92,MSCFD,
BASE,620,2016-09-12,PRODU12,WGPR,1314.78,MSCFD,
BASE,630,2016-09-22,PRODU12,WGPR,1278.5,MSCFD,
BASE,640,2016-10-02,PRODU12,WGPR,1242.86,MSCFD,
BASE,650,2016-10-12,PRODU12,WGPR,1207.86,MSCFD,
BASE,660,2016-10-22,PRODU12,WGPR,1173.22,MSCFD,
BASE,670,2016-11-01,PRODU12,WGPR,1139.21,MSCFD,
BASE,680,2016-11-11,PRODU12,WGPR,1108.32,MSCFD,
BASE,690,2016-11-21,PRODU12,WGPR,1081.05,MSCFD,
BASE,700,2016-12-01,PRODU12,WGPR,1057.82,MSCFD,
BASE,710,2016-12-11,PRODU12,WGPR,1038.02,MSCFD,
BASE,720,2016-12-21,PRODU12,WGPR,1020.38,MSCFD,
BASE,730,2016-12-31,PRODU12,WGPR,1004.75,MSCFD,
BASE,740,2017-01-10,PRODU12,WGPR,990.852,MSCFD,
BASE,750,2017-01-20,PRODU12,WGPR,978.431,MSCFD,
BASE,760,2017-01-30,PRODU12,WGPR,967.31,MSCFD,
BASE,770,2017-02-09,PRODU12,WGPR,956.889,MSCFD,
BASE,780,2017-02-19,PRODU12,WGPR,946.75,MSCFD,
BASE,790,2017-03-01,PRODU12,WGPR,936.705,MSCFD,
BASE,800,2017-03-11,PRODU12,WGPR,926.434,MSCFD,
BASE,810,2017-03-21,PRODU12,WGPR,915.818,MSCFD,
BASE,820,2017-03-31,PRODU12,WGPR,904.82,MSCFD,
BASE,830,2017-04-10,PRODU12,WGPR,893.719,MSCFD,
BASE,840,2017-04-20,PRODU12,WGPR,882.587,MSCFD,
BASE,850,2017-04-30,PRODU12,WGPR,871.449,MSCFD,
BASE,860,2017-05-10,PRODU12,WGPR,860.338,MSCFD,
BASE,870,2017-05-20,PRODU12,WGPR,849.343,MSCFD,
BASE,880,2017-05-30,PRODU12,WGPR,838.618,MSCFD,
BASE,890,2017-06-09,PRODU12,WGPR,828.156,MSCFD,
BASE,900,2017-06-19,PRODU12,WGPR,818.011,MSCFD,
BASE,0,2015-01-01,PRODU13,WGPR,-0,MSCFD,
BASE,3.3,2015-01-04,PRODU13,WGPR,2036.19,MSCFD,
BASE,10,2015-01-11,PRODU13,WGPR,2002.92,MSCFD,
BASE,20,2015-01-21,PRODU13,WGPR,2066.35,MSCFD,
BASE,30,2015-01-31,PRODU13,WGPR,2071.15,MSCFD,
BASE,40,2015-02-10,PRODU13,WGPR,2048.32,MSCFD,
BASE,50,2015-02-20,PRODU13,WGPR,2092.22,MSCFD,
BASE,60,2015-03-02,PRODU13,WGPR,2222.39,MSCFD,
BASE,70,2015-03-12,PRODU13,WGPR,2366.41,MSCFD,
BASE,80,2015-03-22,PRODU13,WGPR,2538.77,MSCFD,
BASE,90,2015-04-01,PRODU13,WGPR,2760.32,MSCFD,
BASE,100,2015-04-11,PRODU13,WGPR,3002.43,MSCFD,
BASE,110,2015-04-21,PRODU13,WGPR,3240.01,MSCFD,
BASE,120,2015-05-01,PRODU13,WGPR,3466.68,MSCFD,
BASE,130,2015-05-11,PRODU13,WGPR,3683.8,MSCFD,
BASE,140,2015-05-21,PRODU13,WGPR,3893.41,MSCFD,
BASE,150,2015-05-31,PRODU13,WGPR,4112.16,MSCFD,
BASE,160,2015-06-10,PRODU13,WGPR,4353.64,MSCFD,
BASE,170,2015-06-20,PRODU13,WGPR,4613.46,MSCFD,
BASE,180,2015-06-30,PRODU13,WGPR,4884.82,MSCFD,
BASE,190,2015-07-10,PRODU13,WGPR,5162.72,MSCFD,
BASE,200,2015-07-20,PRODU13,WGPR,5435.1,MSCFD,
BASE,210,2015-07-30,PRODU13,WGPR,5708.84,MSCFD,
BASE,220,2015-08-09,PRODU13,WGPR,5992.98,MSCFD,
BASE,230,2015-08-19,PRODU13,WGPR,6272.88,MSCFD,
BASE,240,2015-08-29,PRODU13,WGPR,6544.97,MSCFD,
BASE,250,2015-09-08,PRODU13,WGPR,6800.94,MSCFD,
BASE,260,2015-09-18,PRODU13,WGPR,6990.84,MSCFD,
BASE,270,2015-09-28,PRODU13,WGPR,7128.21,MSCFD,
BASE,280,2015-10-08,PRODU13,WGPR,6927.51,MSCFD,
BASE,290,2015-10-18,PRODU13,WGPR,6730.1,MSCFD,
BASE,300,2015-10-28,PRODU13,WGPR,6531.77,MSCFD,
BASE,303.3,2015-10-31,PRODU13,WGPR,324.198,MSCFD,
BASE,310,2015-11-07,PRODU13,WGPR,304.003,MSCFD,
BASE,320,2015-11-17,PRODU13,WGPR,297.295,MSCFD,
BASE,330,2015-11-27,PRODU13,WGPR,286.134,MSCFD,
BASE,340,2015-12-07,PRODU13,WGPR,273.627,MSCFD,
BASE,350,2015-12-17,PRODU13,WGPR,260.852,MSCFD,
BASE,360,2015-12-27,PRODU13,WGPR,249.651,MSCFD,
BASE,370,2016-01-06,PRODU13,WGPR,5250.31,MSCFD,
BASE,380,2016-01-16,PRODU13,WGPR,5188.82,MSCFD,
BASE,390,2016-01-26,PRODU13,WGPR,5243.9,MSCFD,
BASE,400,2016-02-05,PRODU13,WGPR,5449.92,MSCFD,
BASE,410,2016-02-15,PRODU13,WGPR,5747.22,MSCFD,
BASE,420,2016-02-25,PRODU13,WGPR,5771.6,MSCFD,
BASE,430,2016-03-06,PRODU13,WGPR,5811.46,MSCFD,
BASE,440,2016-03-16,PRODU13,WGPR,5811.93,MSCFD,
BASE,450,2016-03-26,PRODU13,WGPR,5787.18,MSCFD,
BASE,460,2016-04-05,PRODU13,WGPR,5733.97,MSCFD,
BASE,470,2016-04-15,PRODU13,WGPR,5652.16,MSCFD,
BASE,480,2016-04-25,PRODU13,WGPR,5535.84,MSCFD,
BASE,490,2016-05-05,PRODU13,WGPR,5406.34,MSCFD,
BASE,500,2016-05-15,PRODU13,WGPR,5273.91,MSCFD,
BASE,510,2016-05-25,PRODU13,WGPR,5140.3,MSCFD,
BASE,520,2016-06-04,PRODU13,WGPR,5008.48,MSCFD,
BASE,530,2016-06-14,PRODU13,WGPR,4880.99,MSCFD,
BASE,540,2016-06-24,PRODU13,WGPR,4758.53,MSCFD,
BASE,550,2016-07-04,PRODU13,WGPR,4641.59,MSCFD,
BASE,560,2016-07-14,PRODU13,WGPR,4531.31,MSCFD,
BASE,570,2016-07-24,PRODU13,WGPR,4429.19,MSCFD,
BASE,580,2016-08-03,PRODU13,WGPR,4330.93,MSCFD,
BASE,590,2016-08-13,PRODU13,WGPR,4233.56,MSCFD,
BASE,600,2016-08-23,PRODU13,WGPR,4135.72,MSCFD,
BASE,610,2016-09-02,PRODU13,WGPR,4036.33,MSCFD,
BASE,620,2016-09-12,PRODU13,WGPR,3940.9,MSCFD,
BASE,630,2016-09-22,PRODU13,WGPR,3847.93,MSCFD,
BASE,640,2016-10-02,PRODU13,WGPR,3756.64,MSCFD,
BASE,650,2016-10-12,PRODU13,WGPR,3666.79,MSCFD,
BASE,660,2016-10-22,PRODU13,WGPR,3579.75,MSCFD,
BASE,670,2016-11-01,PRODU13,WGPR,3496.75,MSCFD,
BASE,680,2016-11-11,PRODU13,WGPR,3418.64,MSCFD,
BASE,690,2016-11-21,PRODU13,WGPR,3345.97,MSCFD,
BASE,700,2016-12-01,PRODU13,WGPR,3277.93,MSCFD,
BASE,710,2016-12-11,PRODU13,WGPR,3213.93,MSCFD,
BASE,720,2016-12-21,PRODU13,WGPR,3153.36,MSCFD,
BASE,730,2016-12-31,PRODU13,WGPR,3095.6,MSCFD,
BASE,740,2017-01-10,PRODU13,WGPR,3040.95,MSCFD,
BASE,750,2017-01-20,PRODU13,WGPR,2990.57,MSCFD,
BASE,760,2017-01-30,PRODU13,WGPR,2942.65,MSCFD,
BASE,770,2017-02-09,PRODU13,WGPR,2896.13,MSCFD,
BASE,780,2017-02-19,PRODU13,WGPR,2850.49,MSCFD,
BASE,790,2017-03-01,PRODU13,WGPR,2806.88,MSCFD,
BASE,800,2017-03-11,PRODU13,WGPR,2764.76,MSCFD,
BASE,810,2017-03-21,PRODU13,WGPR,2724.04,MSCFD,
BASE,820,2017-03-31,PRODU13,WGPR,2684.61,MSCFD,
BASE,830,2017-04-10,PRODU13,WGPR,2646.31,MSCFD,
BASE,840,2017-04-20,PRODU13,WGPR,2609.11,MSCFD,
BASE,850,2017-04-30,PRODU13,WGPR,2572.89,MSCFD,
BASE,860,2017-05-10,PRODU13,WGPR,2537.71,MSCFD,
BASE,870,2017-05-20,PRODU13,WGPR,2503.94,MSCFD,
BASE,880,2017-05-30,PRODU13,WGPR,2471.58,MSCFD,
BASE,890,2017-06-09,PRODU13,WGPR,2440.5,MSCFD,
BASE,900,2017-06-19,PRODU13,WGPR,2410.87,MSCFD,
BASE,0,2015-01-01,PRODU14,WGPR,-0,MSCFD,
BASE,3.3,2015-01-04,PRODU14,WGPR,2084.68,MSCFD,
BASE,10,2015-01-11,PRODU14,WGPR,2056.83,MSCFD,
BASE,20,2015-01-21,PRODU14,WGPR,2029.9,MSCFD,
BASE,30,2015-01-31,PRODU14,WGPR,2006.75,MSCFD,
BASE,40,2015-02-10,PRODU14,WGPR,1985.82,MSCFD,
BASE,50,2015-02-20,PRODU14,WGPR,2001.99,MSCFD,
BASE,60,2015-03-02,PRODU14,WGPR,2259.55,MSCFD,
BASE,70,2015-03-12,PRODU14,WGPR,2701.53,MSCFD,
BASE,80,2015-03-22,PRODU14,WGPR,3188.6,MSCFD,
BASE,90,2015-04-01,PRODU14,WGPR,3707.83,MSCFD,
BASE,100,2015-04-11,PRODU14,WGPR,4218.96,MSCFD,
BASE,110,2015-04-21,PRODU14,WGPR,4722.45,MSCFD,
BASE,120,2015-05-01,PRODU14,WGPR,5227.42,MSCFD,
BASE,130,2015-05-11,PRODU14,WGPR,5732.44,MSCFD,
BASE,140,2015-05-21,PRODU14,WGPR,6213.48,MSCFD,
BASE,150,2015-05-31,PRODU14,WGPR,6716.95,MSCFD,
BASE,160,2015-06-10,PRODU14,WGPR,7207.96,MSCFD,
BASE,170,2015-06-20,PRODU14,WGPR,7659.07,MSCFD,
BASE,180,2015-06-30,PRODU14,WGPR,8025.01,MSCFD,
BASE,190,2015-07-10,PRODU14,WGPR,8289.11,MSCFD,
BASE,200,2015-07-20,PRODU14,WGPR,8387.11,MSCFD,
BASE,210,2015-07-30,PRODU14,WGPR,8246.37,MSCFD,
BASE,220,2015-08-09,PRODU14,WGPR,8106.28,MSCFD,
BASE,230,2015-08-19,PRODU14,WGPR,8003.15,MSCFD,
BASE,240,2015-08-29,PRODU14,WGPR,7910.26,MSCFD,
BASE,250,2015-09-08,PRODU14,WGPR,7868.18,MSCFD,
BASE,260,2015-09-18,PRODU14,WGPR,7860.62,MSCFD,
BASE,270,2015-09-28,PRODU14,WGPR,7822.48,MSCFD,
BASE,280,2015-10-08,PRODU14,WGPR,7764.31,MSCFD,
BASE,290,2015-10-18,PRODU14,WGPR,7810.78,MSCFD,
BASE,300,2015-10-28,PRODU14,WGPR,7880.67,MSCFD,
BASE,303.3,2015-10-31,PRODU14,WGPR,1002.76,MSCFD,
BASE,310,2015-11-07,PRODU14,WGPR,984.318,MSCFD,
BASE,320,2015-11-17,PRODU14,WGPR,575.291,MSCFD,
BASE,330,2015-11-27,PRODU14,WGPR,296.403,MSCFD,
BASE,340,2015-12-07,PRODU14,WGPR,162.456,MSCFD,
BASE,350,2015-12-17,PRODU14,WGPR,113.766,MSCFD,
BASE,360,2015-12-27,PRODU14,WGPR,100.326,MSCFD,
BASE,370,2016-01-06,PRODU14,WGPR,2884.01,MSCFD,
BASE,380,2016-01-16,PRODU14,WGPR,4179.75,MSCFD,
BASE,390,2016-01-26,PRODU14,WGPR,4819.7,MSCFD,
BASE,400,2016-02-05,PRODU14,WGPR,5256,MSCFD,
BASE,410,2016-02-15,PRODU14,WGPR,5653.47,MSCFD,
BASE,420,2016-02-25,PRODU14,WGPR,6035.12,MSCFD,
BASE,430,2016-03-06,PRODU14,WGPR,6412.88,MSCFD,
BASE,440,2016-03-16,PRODU14,WGPR,6863.7,MSCFD,
BASE,450,2016-03-26,PRODU14,WGPR,7306.71,MSCFD,
BASE,460,2016-04-05,PRODU14,WGPR,7730.14,MSCFD,
BASE,470,2016-04-15,PRODU14,WGPR,8115.36,MSCFD,
BASE,480,2016-04-25,PRODU14,WGPR,8457.8,MSCFD,
BASE,490,2016-05-05,PRODU14,WGPR,8588.42,MSCFD,
BASE,500,2016-05-15,PRODU14,WGPR,8602.88,MSCFD,
BASE,510,2016-05-25,PRODU14,WGPR,8555.88,MSCFD,
BASE,520,2016-06-04,PRODU14,WGPR,8470.91,MSCFD,
BASE,530,2016-06-14,PRODU14,WGPR,8369.15,MSCFD,
BASE,540,2016-06-24,PRODU14,WGPR,8253.36,MSCFD,
BASE,550,2016-07-04,PRODU14,WGPR,8126.89,MSCFD,
BASE,560,2016-07-14,PRODU14,WGPR,7994.92,MSCFD,
BASE,570,2016-07-24,PRODU14,WGPR,7868.51,MSCFD,
